Date,Close,High,Low,Open,Volume
2021-04-13,385.6042175292969,386.2299986965263,383.9790961887934,384.36203264890395,56551000
2021-04-14,384.28729248046875,386.6315702804382,383.7455664130594,385.5761649966313,61659900
2021-04-15,388.41546630859375,388.68632933197097,386.379390415515,386.4260781596265,60229800
2021-04-16,389.71380615234375,390.3208894803555,388.2848131174657,389.70445720020575,82037300
2021-04-19,387.79901123046875,389.2280038510843,386.472771544875,388.77971032486425,78498500
2021-04-20,384.9597473144531,387.6869614412357,383.4840383597904,386.58486845168517,81851800
2021-04-21,388.602294921875,388.80777231208793,384.2032146818028,384.34333492736897,66793000
2021-04-22,385.0531311035156,389.26540322576255,383.98840538810305,388.43417324213044,97582800
2021-04-23,389.22808837890625,390.6384119098377,385.5388724213667,385.61357852432894,73209200
2021-04-26,390.0405578613281,390.61030221191777,389.29338299483373,389.8817967410728,52182400
2021-04-27,389.95654296875,390.53563632822335,388.81708265316865,390.3394793906885,51303100
2021-04-28,389.8444519042969,391.3481791760754,389.3774604601128,390.2273883088753,51238900
2021-04-29,392.3289489746094,392.9453812570922,388.94793462457886,392.57179370789436,78544300
2021-04-30,389.7511291503906,390.9092875553303,388.8545133714871,390.0593595294179,85527000
2021-05-03,390.5916442871094,392.12336135927444,390.0966345103683,391.7404249655094,68128300
2021-05-04,388.1820068359375,389.0973204297574,384.49279111679294,388.6023105837801,101591200
2021-05-05,388.30340576171875,390.05929824240366,387.7430102993665,389.82580250833166,60162200
2021-05-06,391.4042053222656,391.53494810160834,386.37002400822354,388.3780814635263,74321400
2021-05-07,394.2528991699219,394.90669867070073,391.48831747234374,392.17013532299035,67733800
2021-05-10,390.348876953125,394.8319841776763,390.2274545965479,394.60783736731895,81852400
2021-05-11,386.86505126953125,387.85507086903533,382.9890279126543,385.82834392591514,116888000
2021-05-12,378.64599609375,385.3519862126641,377.32907683593066,384.0817831997545,134811000
2021-05-13,383.1944885253906,385.1278398956935,380.1496952660477,380.19641151101195,106394000
2021-05-14,389.0785827636719,389.9285106204482,385.90304661385784,385.93106496065724,82201600
2021-05-17,388.0885314941406,388.90112049078533,386.0711251805724,387.9671376698497,65129200
2021-05-18,384.7449645996094,388.59297005214694,384.5861749461466,388.3501253478743,59810200
2021-05-19,383.7362365722656,383.9136956201269,378.57131179137997,380.0563698240923,106467100
2021-05-20,387.8644714355469,389.1253542262279,384.4928063797059,384.6142002311314,78022200
2021-05-21,387.546875,390.59166843930177,387.089232490251,389.34945519441624,76578700
2021-05-24,391.4976501464844,392.5717248506236,389.54560067622776,389.78844536691764,51376700
2021-05-25,390.6290283203125,392.9359673967326,390.0499634392748,392.5810493076067,57451400
2021-05-26,391.4042053222656,391.9085355463097,390.1806900517041,391.21739734846744,43088600
2021-05-27,391.6096496582031,392.94523819922244,391.32943772114305,392.43155906895123,56707700
2021-05-28,392.3102722167969,393.44038379537267,392.0767764400637,393.1788696655476,58520200
2021-06-01,391.9646301269531,394.81326667212426,391.5256570082224,394.67317493272026,54216600
2021-06-02,392.5810546875,393.42166217448545,391.60973290730567,392.61842198763014,49097100
2021-06-03,391.1240234375,392.2634837583409,388.79841505022597,390.26477509890356,58138800
2021-06-04,394.7012634277344,395.00014486017886,391.18947785376713,392.973388993611,55938800
2021-06-07,394.31829833984375,394.86934490806766,393.38431530836596,394.69188585185486,51555000
2021-06-08,394.40234375,395.2709411073429,392.57174503386995,395.17753710589864,47134300
2021-06-09,393.8139343261719,395.31766180851946,393.58978752250255,395.24292720536323,48436300
2021-06-10,395.64453125,396.5972121670287,393.7205285195885,395.0374479909109,51020100
2021-06-11,396.29827880859375,396.4103521952226,394.90665341979326,396.195554371816,45570800
2021-06-14,397.1855773925781,397.2883018302443,395.1681709071251,396.4103556235315,42358500
2021-06-15,396.45709228515625,397.3723773329353,395.5791460332352,397.33503853707737,51508500
2021-06-16,394.2435302734375,396.8213323424478,392.19813383077667,396.59718555484613,80386100
2021-06-17,394.11285400390625,395.0935248680887,391.6378044633818,393.832670472112,90949700
2021-06-18,388.796142578125,391.52290025908883,388.5899929029979,390.8295007137314,118676300
2021-06-21,394.362060546875,394.54947970964827,389.74246700562156,390.55768603100165,72822000
2021-06-22,396.4703674316406,397.3043454678535,393.6311417670724,394.352679752593,57700300
2021-06-23,395.9925537109375,397.35124264550416,395.90822366088724,396.5454031031455,49445400
2021-06-24,398.3350830078125,398.75673318670397,397.88529422084855,398.13831292432985,45110300
2021-06-25,399.75,400.1997887962621,398.75674142988316,399.08471063989845,58129500
2021-06-28,400.5558776855469,400.72453776466034,399.07536933086004,400.274777553691,53159600
2021-06-29,400.7713928222656,401.57723223614346,400.237273994288,400.9400528954754,35970500
2021-06-30,401.1087341308594,401.78340305544015,400.2841356012442,400.3122456149289,64827900
2021-07-01,403.3294372558594,403.4887463683767,401.80206006724353,401.8676596192297,53441000
2021-07-02,406.41241455078125,406.7684938220398,403.4138793575893,404.4914967088667,57697700
2021-07-06,405.672119140625,406.68413685470637,402.9359824093808,406.4686076794865,68710400
2021-07-07,407.10577392578125,407.38690265779184,404.3415272693066,406.35615449938257,63549500
2021-07-08,403.7886657714844,404.5476647115918,400.60271181491555,401.7833895422592,97595200
2021-07-09,408.0990295410156,408.39888874783514,403.59187628680496,405.29729335492465,76238600
2021-07-12,409.5607604980469,409.8137791856225,407.5836230591932,408.01465274701275,52889600
2021-07-13,408.1645812988281,410.2729178438437,407.9022116726275,408.7736505814926,52911300
2021-07-14,408.7736511230469,410.3478974784806,407.5274025459791,409.8606191747878,64130400
2021-07-15,407.3775329589844,408.10842192602513,405.4753457373174,407.43375298751454,55126400
2021-07-16,404.1822509765625,408.60507458251783,403.7887107543716,408.5582340881167,75874700
2021-07-19,398.2132568359375,404.24778712950507,395.40214130525,399.35644496226297,147987000
2021-07-20,403.9198913574219,405.1942788329913,398.08213008287646,398.87861868058843,99608200
2021-07-21,407.1900634765625,407.33064212666307,403.87296781863677,405.11921642523396,64724400
2021-07-22,408.0427551269531,408.2863942745382,406.38420736629706,407.36808629960854,47878500
2021-07-23,412.2407531738281,412.5780733348413,409.28908738037114,409.9731072389194,63766600
2021-07-26,413.2527770996094,413.26215663692216,411.6036085131249,411.65044900738826,43719200
2021-07-27,411.3692626953125,412.2407015983854,408.53938824994617,412.2125915884845,67397100
2021-07-28,411.20062255859375,412.57807039855686,409.77633422865034,411.9971110612924,52472400
2021-07-29,412.90594482421875,413.98353321170777,412.1188360386752,412.1282155729771,47435300
2021-07-30,410.9007263183594,412.35312442953557,410.20729844283443,410.33849754765976,68951200
2021-08-02,410.0386657714844,413.1683708687938,409.6825865730587,412.6155215961337,58783300
2021-08-03,413.3746032714844,413.49642287388605,408.6425694296475,410.8352364844253,58053900
2021-08-04,411.3412170410156,413.34646478534535,411.1069573898092,412.0908364864167,46732200
2021-08-05,413.94610595703125,414.0304359841878,412.18446913337823,412.5030587680175,38969700
2021-08-06,414.6302490234375,415.0519278807742,413.9836900268023,414.26481879707745,46930000
2021-08-09,414.2928466796875,414.92064647614995,413.5244682278816,414.60205680992107,41222600
2021-08-10,414.8082275390625,415.52038600343246,414.05860812109773,414.74262797604996,43339300
2021-08-11,415.83892822265625,415.9326377882429,414.7519601733688,415.87641776811984,44034300
2021-08-12,417.0851745605469,417.2257532062454,414.78944749477773,415.68899640806853,38909400
2021-08-13,417.84423828125,417.86296875743454,417.0477498031309,417.5349995492506,39470300
2021-08-16,418.828125,418.95929552799396,414.98626119675987,416.5417486330433,73740000
2021-08-17,416.0826721191406,416.9447317088072,413.0935163801424,416.2700627013434,92673900
2021-08-18,411.528564453125,416.6354357523996,411.2849538867955,415.07056886412056,89351900
2021-08-19,412.16571044921875,413.36514709295125,408.6611958687614,408.8017459141539,92812200
2021-08-20,415.44537353515625,415.7733427277286,412.02518874666305,412.51246706573465,72008700
2021-08-23,419.09991455078125,420.00884318252696,415.52042005494565,417.1321276721808,54973000
2021-08-24,419.7651672363281,420.2992860816183,419.24980746387826,419.7651672363281,38744700
2021-08-25,420.64593505859375,421.1612947689073,419.5776974968097,419.95253575464955,40529700
2021-08-26,418.162841796875,420.5991192042751,418.0691322205563,420.3648595615522,57829600
2021-08-27,421.90155029296875,422.2763599432397,418.91239543351816,418.9686154512516,77235100
2021-08-30,423.7569274902344,424.5440363918998,422.3326106810009,422.5762498396636,48357400
2021-08-31,423.1290588378906,424.00049768933224,422.52936913015344,423.66317759050685,59300200
2021-09-01,423.35400390625,424.58152211457764,423.11974426960506,424.0661623524176,48721400
2021-09-02,424.6565246582031,425.4623641266029,423.45711639620544,424.77834425136786,42501000
2021-09-03,424.5533752441406,425.0687635577039,423.11970753618436,423.52265580930316,47170500
2021-09-07,423.035400390625,424.30040810634716,422.3607315153163,424.20669853552585,51671500
2021-09-08,422.5201110839844,423.2322696255754,420.5991646484169,422.501380605156,56181900
2021-09-09,420.7115783691406,424.0755433312676,420.46793919543404,422.32328581858627,57970400
2021-09-10,417.3944396972656,423.0635112920505,417.27262011455633,422.64186111668704,89948200
2021-09-13,418.4626159667969,420.65531109155603,416.1481298650124,420.3929414709391,83738600
2021-09-14,416.20440673828125,420.11184130334044,415.31420871709963,419.9056916877061,78197100
2021-09-15,419.6808166503906,420.1774459218341,415.5203633365021,416.6260619263352,78792200
